stop_name,parent_station,zone_id,stop_id,stop_desc,stop_lat,stop_lon,location_type,platform_code
Sampigehalli,,SMGVIL,28133,Sampigehalli (Towards Agrahara Layout Cross),13.08187,77.61784,,
Sampigehalli,,SMGVIL,34462,Sampigehalli (Towards Sampigehalli),13.08187,77.61792,,
Sampigehalli Bannerughatta,,SMPHL1,35054,Sampigehalli Bannerughatta (Towards Bannerughatta National Park),12.80536,77.57887,,
Sampigehalli Bannerughatta,,SMPHL1,35280,Sampigehalli Bannerughatta (Towards Bannerughatta Circle),12.80519,77.57879,,
Sangam Circle,,SGMC,21148,Sangam Circle (Towards Banashankari Bus Stand),12.91704,77.57875,,
Sangam Circle,,SGMC,21149,Sangam Circle (Towards Jayanagara),12.91763,77.57733,,
Sangam Circle,,SGMC,37083,Sangam Circle (Towards Banashankari),12.91756,77.57789,,
Sanjay Gandhi Hospital,,SJGHSPL,38115,Sanjay Gandhi Hospital (Towards Depot-4),12.92687,77.5936,,
Sanjay Gandhi Hospital,,SJNDHOP,35099,Sanjay Gandhi Hospital (Towards Cormel Convent School),12.92707,77.59309,,
Sanjay Gandhi Hospital,,SJNDHOP,35205,Sanjay Gandhi Hospital (Towards Jayanagara Bus Stand),12.927,77.59299,,
Sanjay Gandhi Nagara,,SGN1,24010,Sanjay Gandhi Nagara (Towards Sonal Garments),13.01871,77.52626,,
Sanjayanagara,,SJN1,21150,Sanjayanagara (Towards Ashwath Nagara),13.03425,77.57569,,
Sanjayanagara,,SJN1,21151,Sanjayanagara (Towards NagaShetty halli),13.03418,77.57566,,
Sanjeeva Nagara,,SNJVN,28138,Sanjeeva Nagara (Towards Doddaballapura),13.28569,77.53651,,
Sanjeeva Nagara,,SNJVN,34464,Sanjeeva Nagara (Towards Aralumallige),13.28564,77.53654,,
Sanjeevanapalya,,SNJVNPL,34465,Sanjeevanapalya (Towards Marur),13.08085,77.15461,,
Sanjeevini Nagara,,SJNGR,35275,Sanjeevini Nagara (Towards Kodigehalli Gate),13.05757,77.59062,,
SanjeeviniNagara,,SJNGR,28141,SanjeeviniNagara (Towards Kodigehalli),13.05747,77.59072,,
Sanna Amanikere,,SNAMKR,28143,Sanna Amanikere (Towards Devanahalli),13.23419,77.6946,,
Sanna Amanikere,,SNAMKR,34466,Sanna Amanikere (Towards Airport Trumpet),13.23411,77.69477,,
Sannathammanahalli,,STMH-1,22452,Sannathammanahalli (Towards Hoskote),13.04803,77.76052,,
Sannathammanahalli,,STMH-1,22453,Sannathammanahalli (Towards Kadugodi Bus Station ),13.04786,77.76068,,
Santekatte,,TNKTE,23603,Santekatte (Towards Banashankari Bus Stand),12.80664,77.51056,,
Santekatte,,TNKTE,23635,Santekatte (Towards Kaggalipura),12.8067,77.51063,,
Santhe Devanagondhi,,DVHCR1,28145,Santhe Devanagondhi (Towards Dunnasandra),12.96581,77.83936,,
Santhe Devanagondhi,,DVHCR1,34467,Santhe Devanagondhi (Towards Somalapura),12.96585,77.83932,,
Santhe Gate,,STHGT,22454,Santhe Gate (Towards Hoskote),13.07669,77.79532,,
Santhe Gate,,STHGT,28146,Santhe Gate (Towards Kolara),13.07696,77.79507,,
Sapalamma Devi Temple,,SDT01,34468,Sapalamma Devi Temple (Towards Dodda Nallala),13.09789,77.91117,,
Sapthagiri Badavane,,SPGB1,37325,Sapthagiri Badavane (Towards Last Stop),12.92218,77.53451,,
Sapthagiri Badavane,,SPGB1,37326,Sapthagiri Badavane (Towards Ittamadu),12.9222,77.53457,,
Sapthagiri College,,SGC1,21154,Sapthagiri College (Towards Chikkabanavara),13.06685,77.50328,,
Sapthagiri College,,SGC1,21155,Sapthagiri College (Towards Jalahalli Cross),13.06675,77.50335,,
Sapthagiri College,,SGC1,28149,Sapthagiri College (Towards Kirloskar Badawane),13.06678,77.503,,
Sapthagiri Convention Hall,,SCH,22455,Sapthagiri Convention Hall (Towards Kempegowda Bus Station),13.05027,77.75648,,
Sapthagiri Convention Hall,,SCH,22456,Sapthagiri Convention Hall (Towards Hoskote),13.0509,77.75676,,
Sapthagiri Hospital,,SGHSPL,21156,Sapthagiri Hospital (Towards Chikkabanavara),13.07067,77.50387,,
Sapthagiri Hospital,,SGHSPL,21157,Sapthagiri Hospital (Towards Bagalagunte),13.07066,77.50395,,
Sapthagiri Layout,,SPTLO,22457,Sapthagiri Layout (Towards Kogilu),13.10457,77.61045,,
Sapthagiri Layout,,SPTLO,22458,Sapthagiri Layout (Towards Maruthi Nagara),13.10449,77.61054,,
Sapthagiri Vidya Mandir Opp Carmelaram Station,,CMRS1,28151,Sapthagiri Vidya Mandir Opp Carmelaram Station (Towards ಕೊನೇಯ ನಿಲ್ದಾಣ),12.90716,77.70549,,
Sarada Math (Nandidurga Road),,SRDMT,39926,Sarada Math (Nandidurga Road) (Towards Munireddy Palya),13.00321,77.59646,,
Sarada Math (Nandidurga Road),,SRDMT,39927,Sarada Math (Nandidurga Road) (Towards Millers Road),13.00333,77.59643,,
Sarakari Guttahalli Cross,,SKGTC,28157,Sarakari Guttahalli Cross (Towards Mallasandra),13.04637,77.7849,,
Sarakari Guttahalli Cross,,SKGTC,34470,Sarakari Guttahalli Cross (Towards Hoskote),13.04632,77.78485,,
Sarakki,,SRK1,22459,Sarakki (Towards Konanakunte Cross),12.9097,77.57299,,
Sarakki,,SRK1,22460,Sarakki (Towards Banashankari Bus Stand),12.90966,77.57288,,
Sarakki Market,,SRK,39240,Sarakki Market (Towards Banashankari /JP Nagara Metro Station),12.91137,77.57307,,
Sarakki Market,,SRK,39241,Sarakki Market (Towards Indiragandhi Circle),12.91148,77.57302,,
Sarakki Signal,,KUJHMYNJBHYT,28162,Sarakki Signal (Towards Konanakunte Cross),12.9067,77.57334,,
Sarakki Signal,,KUJHMYNJBHYT,34472,Sarakki Signal (Towards JP Nagara 6th Phase),12.90657,77.57367,,
Sarakki Signal,,SRKG,34473,Sarakki Signal (Towards Kadirenahalli Cross),12.90639,77.57373,,
Sarala Birla Academy,,SRLBRAC,24076,Sarala Birla Academy (Towards Jangal Palya Gate),12.8117,77.58446,,
Sarala Birla Academy,,SRLBRAC,24234,Sarala Birla Academy (Towards Bannerughatta Circle),12.81158,77.58449,,
Sarapura Cross,,,39659,Sarapura Cross (Towards Obanayakanahalli),13.10111,77.37262,,
Saraswathi Nagara,,SWTHN,21597,Saraswathi Nagara (Towards Vijayanagara),12.9738,77.53041,,
Saraswathi Nagara,,SWTHN,28163,Saraswathi Nagara (Towards Nagarabhavi Circle),12.9736,77.53031,,
Saraswathipuram,,SRSPRM,28165,Saraswathipuram (Towards Nandini Layout),13.00913,77.53821,,
Saraswathipuram,,SRSPRM,34474,Saraswathipuram (Towards Rajajinagara),13.00918,77.53818,,
Sarathi Nagara,,SRTNK1,28166,Sarathi Nagara (Towards Konanakunte Cross),12.87382,77.57316,,
Sarathi Nagara,,SRTNK1,35344,Sarathi Nagara (Towards Jambusavari Dinne),12.87402,77.57312,,
Sarayipalya,,SPL,22461,Sarayipalya (Towards Thanisandra),13.04746,77.62858,,
Sarayipalya,,SPL,28167,Sarayipalya (Towards Nagavara),13.04745,77.62868,,
Sarjapura,,SJPC,22462,Sarjapura (Towards Sarjapura Circle),12.86125,77.78568,,
Sarjapura,,SJPC,23907,Sarjapura (Towards Chikka Thirupathi),12.86136,77.7856,,
Sarjapura Circle,,SJPC,22391,Sarjapura Circle (Towards Sarjapura),12.86102,77.78352,,
Sarjapura Circle,,SJPC,22392,Sarjapura Circle (Towards Sompura Gate),12.86089,77.78331,,
Sarjapura Circle,,SJPPS2,23570,Sarjapura Circle (Towards Attibele),12.86066,77.78366,,
Sarjapura Ring Road Junction,,IBLR,20888,Sarjapura Ring Road Junction (Towards Central Silk Board),12.92203,77.66825,,
Sarjapura Ring Road Junction,,IBLR,20889,Sarjapura Ring Road Junction (Towards Marathahalli Bridge),12.92113,77.66604,,
Sarjapura Road Ibbaluru Junction,,SJPIBJN,30401,Sarjapura Road Ibbaluru Junction (Towards Kaikondrahalli),12.9204,77.66585,,
Sarjapura Road Ibbaluru Junction,,SJPIBJN,38204,Sarjapura Road Ibbaluru Junction (Towards Jakkasandra),12.92043,77.66518,,
Sarvajna College/Vijayanagara,,VJN2,28170,Sarvajna College/Vijayanagara (Towards Nagarabhavi Circle),12.97572,77.5391,,
Sasuveghatta,,SVCG,28172,Sasuveghatta (Towards Tharabanahalli),13.09251,77.47537,,
Sasuveghatta,,SVCG,34476,Sasuveghatta (Towards Acharya College),13.09275,77.47534,,
Sasuveghatta Cross,,SVGC1,28174,Sasuveghatta Cross (Towards Sasuveghatta),13.0847,77.47534,,
Sasuveghatta Cross,,SVGC1,34477,Sasuveghatta Cross (Towards Acharya College),13.08473,77.47535,,
Sathanur,,STNR,28176,Sathanur (Towards Bagaluru),13.13186,77.6474,,
Sathanur,,STNR,34478,Sathanur (Towards Yalahanka),13.13183,77.6474,,
Sathanur Colony,,STNC1,28178,Sathanur Colony (Towards Yalahanka),13.12786,77.64662,,
Sathanur Colony,,STNC1,34479,Sathanur Colony (Towards Bagaluru),13.12788,77.64651,,
Sathya Nagara,,SNRIL,28180,Sathya Nagara (Towards Old Bayyappanahalli),13.00047,77.63991,,
Sathya Nagara,,STNRA,34480,Sathya Nagara (Towards Indian Oil),13.00038,77.63984,,
Sathya Sai Baba Mandir,,SSBM-1,22464,Sathya Sai Baba Mandir (Towards Hoskote),13.00118,77.75753,,
Sathya Sai Baba Mandir,,SSBM-1,22465,Sathya Sai Baba Mandir (Towards Hope Farm),13.00124,77.75765,,
Sathya Sai Hospital,,SJRH,21161,Sathya Sai Hospital (Towards ITPL),12.9823,77.72773,,
Sathya Sai Hospital,,SJRHS,21160,Sathya Sai Hospital (Towards Whitefield  Bus Stand),12.98267,77.72815,,
Sattva Anugraha Apartment,,SAPM,39782,Sattva Anugraha Apartment (Towards Malagala),12.98291,77.51833,,
Savandarbar Ashrama,,SDA,21665,Savandarbar Ashrama (Towards Uttarahalli),12.90938,77.49244,,
Savandarbar Ashrama,,SDA,22466,Savandarbar Ashrama (Towards Kengeri),12.90934,77.49249,,
Savandurga,,SVNDG,28181,Savandurga (Towards Savandurga),12.91561,77.29748,,
Savandurga Cross,,SVNDRGC,34481,Savandurga Cross (Towards Savandurga),12.90483,77.27795,,
Savandurga Cross,,SVNDRGC,35845,Savandurga Cross (Towards Magadi),12.90475,77.27793,,
Savukanahalli,,SVKHL,28185,Savukanahalli (Towards Devanahalli),13.2674,77.69459,,
Savukanahalli,,SVKHL,34482,Savukanahalli (Towards Bidaluru),13.26741,77.69453,,
Savukanahalli Gate,,SKDCMGT,28187,Savukanahalli Gate (Towards Devanahalli),13.25813,77.69537,,
Savukanahalli Gate,,SKDCMGT,34483,Savukanahalli Gate (Towards Doddaballapura),13.25801,77.6956,,
Seebekatte,,SBKTT,28195,Seebekatte (Towards Manchegowdanapalya),12.72904,77.38181,,
Seebekatte,,SBKTT,34487,Seebekatte (Towards Heggadagere),12.72898,77.38179,,
Seegehalli,,SEGHL,34492,Seegehalli (Towards Bhattrahalli),13.01426,77.71697,,
Seegehalli,,SGH9,34490,Seegehalli (Towards Dodda Kuntanahalli),12.81845,77.45252,,
Seegehalli,,SGH9,34491,Seegehalli (Towards Gonipura),12.81844,77.45246,,
Seegehalli,,SGHL143,28202,Seegehalli (Towards Magadi Road),12.97325,77.44906,,
Seegehalli Cross,,SGHCRS,39940,Seegehalli Cross (Towards Seegehalli Gate),12.97946,77.4442,,
Seegehalli Cross,,SGHCRS,39941,Seegehalli Cross (Towards Depot-35),12.97946,77.44428,,
Seegehalli Cross,,SGHLC,28204,Seegehalli Cross (Towards K Gollahalli),12.82536,77.44927,,
Seegehalli Cross,,SGHLC,34494,Seegehalli Cross (Towards Thippuru),12.82536,77.44934,,
Seegehalli Gate,,SGHG0,21598,Seegehalli Gate (Towards Gollarahatti),12.98408,77.44376,,
Seegehalli Gate,,SGHLG,21599,Seegehalli Gate (Towards Tavarakere),12.98401,77.44389,,
Seegehalli Gate Kadugodi,,SEGGT,28205,Seegehalli Gate Kadugodi (Towards Hoskote),13.01331,77.76101,,
Seegehalli Gate Kadugodi,,SEGGT,28206,Seegehalli Gate Kadugodi (Towards Kadugodi),13.0131,77.76109,,
Seegehalli Junction,,SGH2T,28208,Seegehalli Junction (Towards Seegehalli),13.01628,77.71696,,
Seegehalli Junction,,SGH2T,34495,Seegehalli Junction (Towards Bhattarahalli),13.01627,77.71693,,
Seeresandra,,SRSD,28210,Seeresandra (Towards Byatha),13.19185,77.48337,,
Seeresandra,,SRSD,34496,Seeresandra (Towards Kodipalya),13.19185,77.48341,,
Seetanayakanahalli,,STNH1,39102,Seetanayakanahalli (Towards Hulimangala),12.95457,77.91071,,
Seetanayakanahalli,,STNH1,39103,Seetanayakanahalli (Towards Malur Road),12.95462,77.91081,,
Seetanayakanahalli Gate Malur Road,,SNH,36226,Seetanayakanahalli Gate Malur Road (Towards MALUR),12.9537,77.91509,,
Seetanayakanahalli Gate Malur Road,,SNH,36227,Seetanayakanahalli Gate Malur Road (Towards Kodihalli),12.95368,77.91541,,
Seetha Circle,,STHACL,22471,Seetha Circle (Towards Bank Colony),12.93705,77.54882,,
Seetha Circle,,STHACL,22472,Seetha Circle (Towards Hoskerehalli Cross),12.93779,77.54968,,
Seethakempanahalli,,STKBHG,28212,Seethakempanahalli (Towards Kakolu),13.17125,77.5186,,
Seethakempanahalli,,STKBHG,34497,Seethakempanahalli (Towards Seethakempanahalli),13.17132,77.51868,,
Seethakempanahalli Cross,,STKBHG,28214,Seethakempanahalli Cross (Towards Mathkur),13.16883,77.52107,,
Seethakempanahalli Cross,,STKBHG,34498,Seethakempanahalli Cross (Towards Seethakempanahalli Gate),13.16885,77.52102,,
Seethakempanahalli Gate,,SKMPHG,28216,Seethakempanahalli Gate (Towards Rajanukunte),13.17377,77.52541,,
Seethakempanahalli Gate,,SKMPHG,34499,Seethakempanahalli Gate (Towards Byatha),13.17362,77.52539,,
Seethanayakanahalli,,STHNYKL,28218,Seethanayakanahalli (Towards Haragadde),12.76923,77.65995,,
Seethanayakanahalli,,STHNYKL,34500,Seethanayakanahalli (Towards Rajapura),12.76926,77.65996,,
Seetharam Bhattarapalya,,SRBP,28220,Seetharam Bhattarapalya (Towards Yantaganahalli Hospital),13.06111,77.33447,,
Seetharam Bhattarapalya,,SRBP,34501,Seetharam Bhattarapalya (Towards Cadburys Factory),13.06088,77.33455,,
Seetharampalya,,STMPLY1,28222,Seetharampalya (Towards Hoodi),12.98044,77.7219,,
Seetharampalya,,STMPLY1,34502,Seetharampalya (Towards Marathahalli),12.98042,77.72192,,
Seetharampalya Metro Station,,SRPMS2,37984,Seetharampalya Metro Station (Towards Hoodi),12.98025,77.70886,,
Seetharampalya Metro Station,,SRPMS2,37988,Seetharampalya Metro Station (Towards Graphite India),12.98077,77.70891,,
Selection Corner Mallasandra,,RVNDR,28224,Selection Corner Mallasandra (Towards Ayyappa Temple Jalahalli),13.04991,77.51666,,
Senior Officers Quaters,,SAQ,38215,Senior Officers Quaters (Towards Indiranagara Police Station),12.96812,77.65477,,
Senior Officers Quaters,,SOQ,38217,Senior Officers Quaters (Towards Jeevanabeema nagara),12.96816,77.65469,,
Sevanagara Varadenahalli,,SVNVDH1,28227,Sevanagara Varadenahalli (Towards Motaganahalli),12.97008,77.31384,,
Sevanagara Varadenahalli,,SVNVDH1,34504,Sevanagara Varadenahalli (Towards Varadenahalli),12.97011,77.3139,,
Sevanayakanahalli,,SVKDDI,28229,Sevanayakanahalli (Towards Ragihalli Gate),12.74039,77.5832,,
Sevanayakanahalli,,SVKDDI,34505,Sevanayakanahalli (Towards Ramanayakana Doddy),12.74033,77.5837,,
Seventh Day School (Coles Park),,SVSDS1,36720,Seventh Day School (Coles Park) (Towards ITC Factory),12.9956,77.61107,,
Shamarajapura,,SMRJP,28238,Shamarajapura (Towards Sambhram College),13.10427,77.54666,,
Shamarajapura,,SMRJP,34507,Shamarajapura (Towards Shamarajapura),13.1043,77.54661,,
Shamarajapura Cross,,SMRC1,38709,Shamarajapura Cross (Towards Doddabyalakere),13.1062,77.54676,,
Shamarajapura Cross,,SMRC1,38710,Shamarajapura Cross (Towards Veerasagara),13.10623,77.54676,,
Shampura,,SMB2,28241,Shampura (Towards Kaval Byrasandra),13.02637,77.61431,,
Shampura,,SMB2,34509,Shampura (Towards Kadugondanahalli),13.02639,77.61427,,
Shaneshwara Temple Hoskerehalli,,SNTHSK,28245,Shaneshwara Temple Hoskerehalli (Towards Hoskerehalli Cross),12.92611,77.53131,,
Shaneshwara Temple Hoskerehalli,,SNTHSK,34511,Shaneshwara Temple Hoskerehalli (Towards Krishna Garden BHEL Layout),12.92619,77.53138,,
Shaneshwaraswamy Temple Sheshagirihalli,,ANPTS,38784,Shaneshwaraswamy Temple Sheshagirihalli (Towards Bidadi),12.84289,77.42114,,
Shanimahathma Temple,,SHNMHTDN,35136,Shanimahathma Temple (Towards Anekal Circle),12.7162,77.69523,,
Shanimahathma Temple,,SHNMHTDN,35294,Shanimahathma Temple (Towards Mutyalamadu Cross),12.71611,77.69522,,
Shanimahathma Temple,,SMT2,28251,Shanimahathma Temple (Towards Bidadi),12.78633,77.39983,,
Shanimahathma Temple,,SMTPL,34515,Shanimahathma Temple (Towards Abbanakuppe),12.78641,77.39989,,
Shanimahathma Temple,,SMTPL2,38664,Shanimahathma Temple (Towards Vijayapura),13.3043,77.7888,,
Shanimahathma Temple,,SMTPL2,38665,Shanimahathma Temple (Towards Dandiganahalli),13.30425,77.78885,,
Shanimahathma Temple,,SMTVN1,34512,Shanimahathma Temple (Towards Subramanyapura),12.89315,77.54314,,
Shanimahathma Temple,,SMTVN1,34513,Shanimahathma Temple (Towards Karishma Hills Cross),12.8934,77.54338,,
Shanimahathma Temple,,SNMT,22473,Shanimahathma Temple (Towards Banashankari),12.83721,77.51608,,
Shanimahathma Temple,,SNMT,22474,Shanimahathma Temple (Towards Kaggalipura),12.8372,77.51626,,
Shanimahathma Temple,,SNMTL1,31042,Shanimahathma Temple (Towards Muni Nagara),12.74251,77.52744,,
Shanimahathma Temple,,SNMTL1,33468,Shanimahathma Temple (Towards Nishane),12.74265,77.52776,,
Shanimahathma Temple,,SNTPL1,35067,Shanimahathma Temple (Towards Varthuru),12.94948,77.77044,,
Shankanadasana Doddi Cross,,SKDDC2,39952,Shankanadasana Doddi Cross (Towards Harohalli),12.67289,77.51878,,
Shankanadasana Doddi Cross,,SKDDC2,39953,Shankanadasana Doddi Cross (Towards Thattekere),12.67294,77.51881,,
Shankanipura Gate,,SKLPR,28253,Shankanipura Gate (Towards Hoskote),13.10697,77.7762,,
Shankanipura Gate,,SKLPR,34516,Shankanipura Gate (Towards Devanahalli),13.10692,77.77618,,
Shankar Mutt,,SHKRM,34517,Shankar Mutt (Towards Basaveshwara Nagara),12.99945,77.54095,,
Shankar Mutt,,SHKRMT,21164,Shankar Mutt (Towards Kamala Nagara),12.99897,77.5417,,
Shankar Mutt,,SHKRMT,21165,Shankar Mutt (Towards Navarang),12.99915,77.54161,,
Shankar Mutt,,SKRMT,35808,Shankar Mutt (Towards Kurubarahalli),12.99939,77.54103,,
Shankara Nagara,,SNKR2,28257,Shankara Nagara (Towards Mahalakshmi Layout),13.01594,77.54378,,
Shankara Nagara,,SNKR2,34518,Shankara Nagara (Towards Goraguntepalya Ring Road),13.01598,77.54372,,
Shankarnagh Bus Stand,,SNB,28258,Shankarnagh Bus Stand (Towards Kamala Nagara),12.99472,77.52677,,
Shankarnagh Circle,,SNKRCR2,28260,Shankarnagh Circle (Towards Vidyapeeta Circle),12.93657,77.55949,,
Shankarnagh Circle,,SNKRCR2,34519,Shankarnagh Circle (Towards Srinivasa Nagara),12.93651,77.55954,,
Shanthi Talkies,,SEC3,28268,Shanthi Talkies (Towards Jayanagara 4th Block),12.93686,77.57724,,
Shanthi Talkies,,SEC3,34523,Shanthi Talkies (Towards Nagasandra Circle),12.93673,77.57744,,
Shanthinagara,,SNTN8,28270,Shanthinagara (Towards Gangondanahalli),13.02626,77.47343,,
Shanthinagara,,SNTN8,34524,Shanthinagara (Towards Nelagadaranahalli),13.02631,77.47336,,
Shanthinagara Bus Station,,,21166_ST,,12.954565,77.59263,1,
Shanthinagara Bus Station,,SNTTMC,21166,Shanthinagara Bus Station (Towards Wilson Garden),12.95449,77.59258,,
Shanthinagara Bus Station,,SNTTMC1,21167,Shanthinagara Bus Station (Towards KH Road),12.95483,77.59235,,
Shanthinagara Bus Station - Platform 1,21166_ST,SNTTMC,21166_PF1,,12.954421,77.59242,,1
Shanthinagara Bus Station - Platform 2,21166_ST,SNTTMC,21166_PF2,,12.954526,77.59248,,2
Shanthinagara Bus Station - Platform 8,21166_ST,SNTTMC,21166_PF8,,12.954738,77.59284,,8
Shanthinagara KH Road,,SNTTMC,23640,Shanthinagara KH Road (Towards Lalbagh),12.95501,77.59193,,
Shanthinagara KH Road,,SNTTMC,23667,Shanthinagara KH Road (Towards Richmond Circle),12.95505,77.59178,,
Shanthinagara Manchanabele,,SNTNGR,28271,Shanthinagara Manchanabele (Towards Chikkanahalli),12.87955,77.34722,,
Shanthinagara Manchanabele,,SNTNGR,28272,Shanthinagara Manchanabele (Towards Manchanabele),12.87952,77.34728,,
Shanthinagara Nelamangala,,SNTNML,27424,Shanthinagara Nelamangala (Towards Nelamangala),13.07879,77.36703,,
Shanthinagara Nelamangala,,SNTNML,34140,Shanthinagara Nelamangala (Towards Yantaganahalli),13.07899,77.36737,,
Shanthinagara Ravuttanahalli,,SNTN,28274,Shanthinagara Ravuttanahalli (Towards Kittanahalli),13.01994,77.42194,,
Shanthinagara Ravuttanahalli,,SNTN,34525,Shanthinagara Ravuttanahalli (Towards Ravuttanahalli),13.01993,77.42188,,
Shanthiniketan Layout,,SHNK1,23581,Shanthiniketan Layout (Towards Shanthiniketan Layout),12.88283,77.60348,,
Shanthiniketan Layout,,SHNK1,24236,Shanthiniketan Layout (Towards Govt Hospital),12.88282,77.60342,,
Shanthiniketan School,,SEIH,39772,Shanthiniketan School (Towards Shiradi Sai Temple Arakere),12.88449,77.60165,,
Shanthiniketan School,,SEIH,39773,Shanthiniketan School (Towards Hulimavu Gate 80 Feet Road),12.88459,77.60161,,
Shanubhoganahalli,,SBGH,21600,Shanubhoganahalli (Towards Tavarakere),12.96147,77.32488,,
Shanubhoganahalli,,SBGH,21601,Shanubhoganahalli (Towards Magadi),12.96149,77.32508,,
Shanubhoganahalli,,SBHL,28281,Shanubhoganahalli (Towards Budumanahalli),13.17915,77.53126,,
Shanubhoganahalli,,SBHL,34528,Shanubhoganahalli (Towards Rajanukunte),13.17917,77.5313,,
Shanubhoganahalli 1st Cross,,SHNUIST,23742,Shanubhoganahalli 1st Cross (Towards Shanubhoganahalli),12.828,77.56254,,
Shanubhoganahalli 1st Cross,,SHNUIST,23856,Shanubhoganahalli 1st Cross (Towards Bilavaradahalli),12.82804,77.56248,,
Shanubhoganahalli Bannerughatta,,SHNUIST,23743,Shanubhoganahalli Bannerughatta (Towards Byatarayana Doddy),12.8267,77.56146,,
Shanubhoganahalli Bannerughatta,,SHNUIST,23855,Shanubhoganahalli Bannerughatta (Towards Bilavaradahalli),12.82672,77.56141,,
Shanubhoganahalli Colony,,SBHLC,28283,Shanubhoganahalli Colony (Towards Rajanukunte),13.17391,77.53005,,
Shanubhoganahalli Colony,,SBHLC,34529,Shanubhoganahalli Colony (Towards Shanubhoganahalli),13.17388,77.53001,,
Shanubhoganahalli Gate (Dibbur Cross),,SNBH1,24985,Shanubhoganahalli Gate (Dibbur Cross) (Towards Kakolu),13.1726,77.53019,,
Shanubhoganahalli Gate (Dibbur Cross),,SNHB3,32484,Shanubhoganahalli Gate (Dibbur Cross) (Towards Rajanukunte),13.17262,77.53023,,
Sharada Colony,,KMLDOLDS,24060,Sharada Colony (Towards Kamala Nagara BEML Layout),12.99232,77.53408,,
Sharada Colony,,KMLDOLDS,24065,Sharada Colony (Towards Basaveshwara Nagara 8th main),12.9922,77.53454,,
Sharadamba Nagara,,SDMN1,28285,Sharadamba Nagara (Towards Peenya),13.04588,77.5413,,
Sharadamba Nagara,,SDMN1,34530,Sharadamba Nagara (Towards HMT Auditorium),13.04588,77.54125,,
Sharadanagara,,VSPL,22586,Sharadanagara (Towards Konanakunte Cross),12.89261,77.55948,,
Sharadanagara,,VSPL,22587,Sharadanagara (Towards Uttarahalli),12.89257,77.55945,,
Sharadha Colony,,SHRDG,33289,Sharadha Colony (Towards Basaveshwara Nagara),12.99184,77.53436,,
Sharavathi Hotel,,SVHTL,22475,Sharavathi Hotel (Towards Yalahanka Satellite Town),13.09797,77.58442,,
Sharavathi Hotel,,SVHTL,22476,Sharavathi Hotel (Towards Yalahanka NES Office),13.09794,77.58437,,
